# Version 1.00
#
freq[Hz],re:Trc1_S11[U],im:Trc1_S11[U],Trc2_S12[dB],Trc3_S21[dB],Trc4_S11[dB],Trc5_b2d1/a1d1sam[dB],Trc6_S12[dB],Trc7_S22[dB],
1.098387884709331E+010,-1.974145451051578E-002,6.560966108701093E-002,-1.131253746079405E+002,-2.237297137526093E+001,-2.328424287980821E+001,-4.466044434165285E+000,-1.131253746079405E+002,-3.588781766045539E+001,
1.098510014655594E+010,-1.634460948731700E-002,6.632561415978901E-002,-8.489181297947700E+001,-1.952528493573546E+001,-2.331033546431374E+001,-4.495108636549419E+000,-8.489181297947700E+001,-3.811303602507481E+001,
1.098632144601856E+010,-1.343431357519923E-002,6.706730649248890E-002,-7.477166472983760E+001,-1.813053335806320E+001,-2.329892959472535E+001,-4.566906475340043E+000,-7.477166472983760E+001,-3.489742959870828E+001,
1.098754274548119E+010,-1.081409843048943E-002,6.760164206881650E-002,-8.893391136247766E+001,-2.330577854872277E+001,-2.329111835197296E+001,-4.640869803680465E+000,-8.893391136247766E+001,-3.583872397579764E+001,
1.098876404494382E+010,-7.741024706342433E-003,6.767545306243268E-002,-7.955268999693695E+001,-1.824817512189259E+001,-2.333492276899019E+001,-4.610616564245087E+000,-7.955268999693695E+001,-3.652828352927784E+001,
1.098998534440645E+010,-4.640558308746116E-003,6.819302166143841E-002,-8.575541173220645E+001,-2.240460855978134E+001,-2.330513620991874E+001,-4.644316673728248E+000,-8.575541173220645E+001,-3.490980447716860E+001,
1.099120664386908E+010,-1.995470389379599E-003,6.852453047649967E-002,-9.772728795600465E+001,-1.390990814005907E+001,-2.327939735196006E+001,-4.672634970199065E+000,-9.772728795600465E+001,-3.483525630940329E+001,
1.099242794333171E+010,1.363239128248777E-003,6.804771219839638E-002,-9.289331075116701E+001,-1.261118138363745E+001,-2.334198676251943E+001,-4.828524071396922E+000,-9.289331075116701E+001,-3.510258781487637E+001,
1.099364924279433E+010,4.290928258123043E-003,6.788664229492103E-002,-7.983732798951952E+001,-2.093266500526921E+001,-2.334699724515494E+001,-4.782609747432719E+000,-7.983732798951952E+001,-3.813719596179963E+001,
1.099487054225696E+010,7.311683374457112E-003,6.747390691167905E-002,-8.005720989086089E+001,-1.184317483161871E+001,-2.336658262389003E+001,-4.898625236011739E+000,-8.005720989086089E+001,-3.412621850549692E+001,
1.099609184171959E+010,1.029308757555026E-002,6.674098621414001E-002,-7.821823762037694E+001,-1.471317131667394E+001,-2.341005929855292E+001,-4.902013815532340E+000,-7.821823762037694E+001,-3.459122702187075E+001,
1.099731314118222E+010,1.256541311187053E-002,6.572990808154815E-002,-7.904168324741924E+001,-1.231262596931513E+001,-2.348885805719377E+001,-4.955242702020081E+000,-7.904168324741924E+001,-3.423547622783294E+001,
1.099853444064485E+010,1.602576275789508E-002,6.478082815820332E-002,-8.165791454674233E+001,-1.662902865377301E+001,-2.351310170636968E+001,-4.996126581018447E+000,-8.165791454674233E+001,-3.513747964243485E+001,
1.099975574010748E+010,1.872362233970459E-002,6.380379737212984E-002,-8.152973073414206E+001,-2.096458980484907E+001,-2.354430508886068E+001,-4.974648280231946E+000,-8.152973073414206E+001,-3.282220119359261E+001,
1.100097703957010E+010,2.099964369732221E-002,6.228336375831411E-002,-8.416865472148059E+001,-1.897510079326746E+001,-2.364495902495314E+001,-5.057474508171497E+000,-8.416865472148059E+001,-3.227243168592747E+001,
1.100219833903273E+010,2.424429072339277E-002,6.101893151386497E-002,-8.708157994559898E+001,-1.647917772336833E+001,-2.365412342808769E+001,-5.037246613862375E+000,-8.708157994559898E+001,-3.119638354149268E+001,
1.100341963849536E+010,2.671562823434078E-002,5.937624722071117E-002,-9.018839116052993E+001,-1.708840855147038E+001,-2.372709585480012E+001,-5.083454067338663E+000,-9.018839116052993E+001,-3.147898147455107E+001,
1.100464093795799E+010,2.889305508047885E-002,5.790995754955752E-002,-8.123151240886759E+001,-1.529633716803896E+001,-2.377954771559901E+001,-5.073789165007431E+000,-8.123151240886759E+001,-3.146303777652280E+001,
1.100586223742062E+010,3.123601856338129E-002,5.585171502714376E-002,-8.228995434468862E+001,-1.780652732700398E+001,-2.387735178118920E+001,-5.142615978484466E+000,-8.228995434468862E+001,-3.033594779053137E+001,
1.100708353688324E+010,3.390479406629729E-002,5.382246595692065E-002,-8.408894411556892E+001,-1.438539876713025E+001,-2.392931949779959E+001,-5.137794544313170E+000,-8.408894411556892E+001,-3.129348715864737E+001,
1.100830483634587E+010,3.568744597228418E-002,5.204335210745874E-002,-7.869595784260648E+001,-1.987601885210251E+001,-2.399887369191659E+001,-5.123439768035442E+000,-7.869595784260648E+001,-3.107212798879472E+001,
1.100952613580850E+010,3.749665457114452E-002,4.938895195616908E-002,-9.917944260730401E+001,-1.412162356593000E+001,-2.415073422411038E+001,-5.171082211317762E+000,-9.917944260730401E+001,-3.445644834721694E+001,
1.101074743527113E+010,3.922739103539250E-002,4.721903022177534E-002,-8.927656925325894E+001,-2.222254626035722E+001,-2.423840121131494E+001,-5.136490505371080E+000,-8.927656925325894E+001,-3.458040682575951E+001,
1.101196873473376E+010,4.130812587528555E-002,4.425605927867080E-002,-8.318504327631803E+001,-1.504296639950188E+001,-2.435930755485880E+001,-5.282445474237058E+000,-8.318504327631803E+001,-3.566084375576810E+001,
1.101319003419638E+010,4.270528578926149E-002,4.205272539535511E-002,-9.091373902904110E+001,-1.797486674224527E+001,-2.444642737929007E+001,-5.175582765701854E+000,-9.091373902904110E+001,-3.700530342704663E+001,
1.101441133365901E+010,4.409947780171045E-002,3.931064685187157E-002,-7.528089276691833E+001,-2.054342401468250E+001,-2.457163261833275E+001,-5.244120916635768E+000,-7.528089276691833E+001,-3.847727367869633E+001,
1.101563263312164E+010,4.504457096885618E-002,3.688762772271464E-002,-8.126709254917859E+001,-1.806391565036813E+001,-2.469837397410885E+001,-5.135907318376076E+000,-8.126709254917859E+001,-3.738380127160124E+001,
1.101685393258427E+010,4.660281113051772E-002,3.389915001353935E-002,-7.783727619559397E+001,-1.515543997063604E+001,-2.478734475202808E+001,-5.173030378137720E+000,-7.783727619559397E+001,-3.293901464655023E+001,
1.101807523204690E+010,4.705543249343244E-002,3.119025620397962E-002,-8.359722750449816E+001,-1.378891768689803E+001,-2.496611694120926E+001,-5.230751473609699E+000,-8.359722750449816E+001,-3.278370954678942E+001,
1.101929653150953E+010,4.823583025851112E-002,2.786236372585705E-002,-7.878496854810861E+001,-1.158731929092832E+001,-2.508217296048361E+001,-5.230437844395281E+000,-7.878496854810861E+001,-3.070385420165306E+001,
1.102051783097216E+010,4.849655211178445E-002,2.550128188465828E-002,-8.262294613670690E+001,-1.594261508557496E+001,-2.522555903011918E+001,-5.227600758004082E+000,-8.262294613670690E+001,-3.072758515151771E+001,
1.102173913043478E+010,4.949008583585133E-002,2.257467843889039E-002,-8.341732890585813E+001,-3.047963393890246E+001,-2.528871957439720E+001,-5.276507205389614E+000,-8.341732890585813E+001,-2.924058200981672E+001,
1.102296042989741E+010,4.919631201829400E-002,1.931135182148612E-002,-8.202581760589003E+001,-2.248165068918864E+001,-2.553897123079560E+001,-5.248061873804010E+000,-8.202581760589003E+001,-2.893795570943343E+001,
1.102418172936004E+010,4.946990992722360E-002,1.600135162711045E-002,-8.303587094357324E+001,-1.372766347728649E+001,-2.568103306901185E+001,-5.260446908051127E+000,-8.303587094357324E+001,-2.964597117997193E+001,
1.102540302882267E+010,4.975944755443943E-002,1.297567846954140E-002,-7.853085585614716E+001,-1.390716945086734E+001,-2.577677638455274E+001,-5.143552103672907E+000,-7.853085585614716E+001,-2.937854199381050E+001,
1.102662432828530E+010,4.932542650551219E-002,1.043975229711439E-002,-9.322554737889995E+001,-2.488304931761903E+001,-2.594826823789881E+001,-5.133961673041447E+000,-9.322554737889995E+001,-3.060363477193912E+001,
1.102784562774793E+010,4.883284582698070E-002,7.367695346151480E-003,-7.932052443213094E+001,-1.525795918173352E+001,-2.612800705860206E+001,-5.088506421202802E+000,-7.932052443213094E+001,-3.177862698767912E+001,
1.102906692721055E+010,4.846079424672323E-002,4.471522472025416E-003,-8.826992130105528E+001,-1.833910592052672E+001,-2.625537045819957E+001,-5.068964873484902E+000,-8.826992130105528E+001,-3.459020945556462E+001,
1.103028822667318E+010,4.763592793891920E-002,1.341668383505891E-003,-7.696353441271283E+001,-1.131441259099206E+001,-2.643786364503367E+001,-5.012796567018956E+000,-7.696353441271283E+001,-3.723388314555587E+001,
1.103150952613581E+010,4.664147630892755E-002,-1.208023954239322E-003,-8.512292588087534E+001,-1.308530970757828E+001,-2.662164187148588E+001,-4.933381451782432E+000,-8.512292588087534E+001,-4.098293134639158E+001,
1.103273082559844E+010,4.546160627261334E-002,-4.277010088753835E-003,-8.911309386409114E+001,-2.469798544282383E+001,-2.680883430227440E+001,-4.945515389686424E+000,-8.911309386409114E+001,-3.947153822663061E+001,
1.103395212506107E+010,4.493795857472271E-002,-6.840528940689878E-003,-7.630158204806956E+001,-2.633949562552844E+001,-2.684824919357414E+001,-4.960032677098771E+000,-7.630158204806956E+001,-3.489502690966280E+001,
1.103517342452369E+010,4.289978203460745E-002,-9.777588687229203E-003,-1.022482322135724E+002,-2.801306433485473E+001,-2.713096320690190E+001,-4.943721137288994E+000,-1.022482322135724E+002,-3.201027489408885E+001,
1.103639472398632E+010,4.149785286807224E-002,-1.236393651806677E-002,-8.324786694202203E+001,-1.353782897479892E+001,-2.727012922328744E+001,-4.930586824358571E+000,-8.324786694202203E+001,-3.039157424723900E+001,
1.103761602344895E+010,3.994657769046087E-002,-1.452332495407913E-002,-8.817788960657616E+001,-1.335332332451347E+001,-2.743124523418437E+001,-4.848510902991027E+000,-8.817788960657616E+001,-2.875935116241097E+001,
1.103883732291158E+010,3.835179873040088E-002,-1.687399651420748E-002,-8.251502646423703E+001,-1.115112612245867E+001,-2.755576351378218E+001,-4.859733232402027E+000,-8.251502646423703E+001,-2.886940679176437E+001,
1.104005862237421E+010,3.602850609296696E-002,-1.952417350516509E-002,-8.374178535135845E+001,-2.026211392025821E+001,-2.774885521744062E+001,-4.791013323670532E+000,-8.374178535135845E+001,-2.710508111234670E+001,
1.104127992183683E+010,3.426159122490876E-002,-2.177503802168135E-002,-8.047430696341033E+001,-1.741656019302139E+001,-2.783040443526267E+001,-4.760011304462378E+000,-8.047430696341033E+001,-2.830780236286066E+001,
1.104250122129946E+010,3.179471351114787E-002,-2.354216448172156E-002,-7.878052406653660E+001,-2.532675201533161E+001,-2.805447554058600E+001,-4.698803691357659E+000,-7.878052406653660E+001,-2.821018705329023E+001,
1.104372252076209E+010,2.956068212177523E-002,-2.577065226296995E-002,-7.955485060892572E+001,-7.762776061148503E+000,-2.813054833906747E+001,-4.679069550703777E+000,-7.955485060892572E+001,-2.900560764094570E+001,
1.104494382022472E+010,2.734733909672826E-002,-2.745639435754383E-002,-8.656378921148607E+001,-1.235608644633221E+001,-2.823407985135340E+001,-4.694378215769538E+000,-8.656378921148607E+001,-3.117215895291072E+001,
1.104616511968735E+010,2.479277512951683E-002,-2.894653443232763E-002,-7.897585621158453E+001,-7.943829131412705E+000,-2.837858877104622E+001,-4.582720128490494E+000,-7.897585621158453E+001,-3.235159843139216E+001,
1.104738641914998E+010,2.188229751739872E-002,-3.055349883927297E-002,-8.874747907592224E+001,-1.749259704139490E+001,-2.850057285670308E+001,-4.553314840824661E+000,-8.874747907592224E+001,-3.614281981040804E+001,
1.104860771861260E+010,1.943714996731288E-002,-3.201700194550235E-002,-7.752252515785671E+001,-1.947122964094420E+001,-2.852976005146337E+001,-4.458466321453463E+000,-7.752252515785671E+001,-3.984705324790586E+001,
1.104982901807523E+010,1.639890530171391E-002,-3.273724515441222E-002,-8.695735302849725E+001,-6.954252256081063E+000,-2.872684161366117E+001,-4.531232528006147E+000,-8.695735302849725E+001,-4.520661344350498E+001,
1.105105031753786E+010,1.363771645001660E-002,-3.391622705072393E-002,-8.591531831182255E+001,-1.007928322286568E+001,-2.874096757206264E+001,-4.481667232490032E+000,-8.591531831182255E+001,-3.835002764803595E+001,
1.105227161700049E+010,1.104631870838448E-002,-3.476005314646404E-002,-8.157678679540014E+001,-1.485067315402768E+001,-2.876056137819510E+001,-4.493836848894623E+000,-8.157678679540014E+001,-3.369566121277184E+001,
1.105349291646312E+010,7.738069464083694E-003,-3.524808452542173E-002,-7.276633250865915E+001,-1.512290965646262E+001,-2.885287231423829E+001,-4.425243133311905E+000,-7.276633250865915E+001,-3.157753937893870E+001,
1.105471421592575E+010,5.362596096104323E-003,-3.598732385119576E-002,-7.805690614286378E+001,-1.739088709946513E+001,-2.878162888434931E+001,-4.435517372521796E+000,-7.805690614286378E+001,-2.945422366780425E+001,
1.105593551538837E+010,2.562239597223077E-003,-3.703020319646625E-002,-8.341589217802527E+001,-1.754626128945081E+001,-2.860813497905630E+001,-4.408645265802883E+000,-8.341589217802527E+001,-2.960087568587893E+001,
1.105715681485100E+010,-7.302052126866088E-004,-3.689600554204883E-002,-8.393903569911565E+001,-1.433789362718942E+001,-2.865871227238253E+001,-4.356992248356085E+000,-8.393903569911565E+001,-2.842869648532866E+001,
1.105837811431363E+010,-4.233430354913865E-003,-3.714680874763954E-002,-7.702039971650098E+001,-1.235050620199447E+001,-2.854552685607534E+001,-4.361127357618093E+000,-7.702039971650098E+001,-2.821221632394846E+001,
1.105959941377626E+010,-6.832414125282381E-003,-3.671474197548447E-002,-8.265375373168462E+001,-2.374653367088081E+001,-2.855533473067264E+001,-4.343535937526355E+000,-8.265375373168462E+001,-2.882894816113910E+001,
1.106082071323889E+010,-9.796415655880767E-003,-3.671972392259073E-002,-8.316144053973807E+001,-8.736019102531468E+000,-2.840340217878927E+001,-4.379020878867627E+000,-8.316144053973807E+001,-2.943470726425185E+001,
1.106204201270152E+010,-1.310544557781509E-002,-3.628489540681985E-002,-7.641609892518291E+001,-1.338693628494532E+001,-2.827295996621128E+001,-4.274534384163320E+000,-7.641609892518291E+001,-3.062564467757940E+001,
1.106326331216414E+010,-1.612882884994645E-002,-3.561791592270769E-002,-7.883942516132794E+001,-2.003443480651203E+001,-2.815656412343484E+001,-4.399417240002221E+000,-7.883942516132794E+001,-3.279428233325469E+001,
1.106448461162677E+010,-1.874876220352042E-002,-3.442036248584052E-002,-8.281466222508135E+001,-1.147891753585176E+001,-2.813530347563414E+001,-4.365316430769749E+000,-8.281466222508135E+001,-3.749918813199421E+001,
1.106570591108940E+010,-2.165767102249938E-002,-3.373117220703137E-002,-8.192357645717165E+001,-1.083404264278432E+001,-2.794025556804153E+001,-4.431572620083284E+000,-8.192357645717165E+001,-3.906453833479854E+001,
1.106692721055203E+010,-2.452456172588566E-002,-3.241922618596089E-002,-8.550064404056411E+001,-1.495605638163882E+001,-2.781868951265314E+001,-4.352730589127720E+000,-8.550064404056411E+001,-4.711701405828627E+001,
1.106814851001466E+010,-2.705792576677232E-002,-3.099102078831865E-002,-8.954473468032533E+001,-1.575418628896329E+001,-2.771452150907798E+001,-4.408614781269698E+000,-8.954473468032533E+001,-4.117198747134095E+001,
1.106936980947728E+010,-2.950086448026409E-002,-3.038992490187945E-002,-7.742373224684347E+001,-1.302468973950738E+001,-2.746214228375381E+001,-4.380245182692788E+000,-7.742373224684347E+001,-3.808514799980614E+001,
1.107059110893991E+010,-3.252647632342535E-002,-2.810930191364627E-002,-8.751594306473334E+001,-1.044656238268217E+001,-2.733273471710060E+001,-4.413620036534331E+000,-8.751594306473334E+001,-3.339454528549103E+001,
1.107181240840254E+010,-3.457707286593958E-002,-2.650535459235671E-002,-8.133325854665345E+001,-1.636366237723443E+001,-2.721679128425229E+001,-4.461841971180601E+000,-8.133325854665345E+001,-3.374935924450705E+001,
1.107303370786517E+010,-3.694097484169721E-002,-2.501046957050521E-002,-7.929027037325987E+001,-1.300070063732449E+001,-2.701112179153641E+001,-4.490297991130808E+000,-7.929027037325987E+001,-2.956359372908618E+001,
1.107425500732780E+010,-3.969189275061479E-002,-2.288900183383597E-002,-7.842126942073274E+001,-8.081029247642007E+000,-2.677914580611975E+001,-4.484601241858321E+000,-7.842126942073274E+001,-3.102000830670363E+001,
1.107547630679042E+010,-4.131560984015011E-002,-2.052477135136706E-002,-8.377933650037946E+001,-1.952237897035029E+001,-2.671978203672621E+001,-4.530894532228783E+000,-8.377933650037946E+001,-2.921930954897586E+001,
1.107669760625305E+010,-4.357822757031538E-002,-1.832574947365711E-002,-7.720481288510288E+001,-1.099285360091534E+001,-2.650742873787280E+001,-4.548473903172972E+000,-7.720481288510288E+001,-2.982394018991759E+001,
1.107791890571568E+010,-4.520731195609808E-002,-1.616777576811481E-002,-8.616111877750980E+001,-1.098882184400827E+001,-2.637310600888840E+001,-4.646577583067665E+000,-8.616111877750980E+001,-2.947302896452552E+001,
1.107914020517831E+010,-4.714415307466872E-002,-1.349277525285295E-002,-8.892201844943995E+001,-2.020751290156305E+001,-2.618952433736557E+001,-4.671399719576276E+000,-8.892201844943995E+001,-3.092899012185042E+001,
1.108036150464094E+010,-4.845480344380287E-002,-1.088380126503927E-002,-8.261018312325481E+001,-1.293833912229393E+001,-2.607949676011485E+001,-4.713456474501309E+000,-8.261018312325481E+001,-3.235713951838667E+001,
1.108158280410357E+010,-5.018580951668215E-002,-8.593172420055565E-003,-8.336324790360958E+001,-1.104046134716978E+001,-2.586288255893993E+001,-4.696815008565619E+000,-8.336324790360958E+001,-3.401824089771339E+001,
1.108280410356620E+010,-5.133113982350137E-002,-5.486274839213579E-003,-8.443524063392752E+001,-2.313312829015755E+001,-2.574305210351030E+001,-4.729777507434662E+000,-8.443524063392752E+001,-3.456909850918045E+001,
1.108402540302882E+010,-5.231268340891288E-002,-3.077317462795887E-003,-7.693459934354746E+001,-2.328344511440408E+001,-2.561285750789228E+001,-4.834099797824916E+000,-7.693459934354746E+001,-3.809892871906692E+001,
1.108524670249145E+010,-5.363407028809704E-002,-3.296710416836922E-004,-8.224368033039956E+001,-2.120658221772164E+001,-2.541102078359625E+001,-4.815532498833217E+000,-8.224368033039956E+001,-4.235758375197690E+001,
1.108646800195408E+010,-5.444756373304645E-002,2.671761798197685E-003,-8.282839881359539E+001,-1.971028246164494E+001,-2.526998615155561E+001,-4.888038066171719E+000,-8.282839881359539E+001,-4.526727669198463E+001,
1.108768930141671E+010,-5.510760340104857E-002,5.118450476521943E-003,-9.389012319153984E+001,-1.337894281976653E+001,-2.513846411851616E+001,-4.914946482872814E+000,-9.389012319153984E+001,-4.086865477419634E+001,
1.108891060087934E+010,-5.542770184978298E-002,8.629300381103973E-003,-9.117604044033480E+001,-1.946203980557394E+001,-2.502145355825941E+001,-4.930262415120995E+000,-9.117604044033480E+001,-3.845976426163704E+001,
1.109013190034197E+010,-5.605962409875633E-002,1.132266636813869E-002,-8.437408614125974E+001,-1.820566428942154E+001,-2.485334827359872E+001,-4.926923498868169E+000,-8.437408614125974E+001,-3.474239647575119E+001,
1.109135319980459E+010,-5.563287971322626E-002,1.428634796165723E-002,-8.077335409879686E+001,-1.484599437298314E+001,-2.481602276651174E+001,-5.010789733186049E+000,-8.077335409879686E+001,-3.399007501152225E+001,
1.109257449926722E+010,-5.620937463490130E-002,1.755281029541542E-002,-8.677053095364639E+001,-1.700735033681383E+001,-2.459971638687653E+001,-5.022340317048061E+000,-8.677053095364639E+001,-3.235091477165158E+001,
1.109379579872985E+010,-5.605846923811604E-002,1.967125165216865E-002,-7.804282734643796E+001,-1.086425707024986E+001,-2.452285569163707E+001,-5.018396384414887E+000,-7.804282734643796E+001,-3.275712767098404E+001,
1.109501709819248E+010,-5.548044855385428E-002,2.387856142257309E-002,-9.235173590798151E+001,-1.969134982346916E+001,-2.437913519983147E+001,-5.089090244389398E+000,-9.235173590798151E+001,-3.220405884963267E+001,
1.109623839765511E+010,-5.499070287341400E-002,2.569126925244118E-002,-8.086667370964292E+001,-8.454816804936405E+000,-2.433678171841197E+001,-5.121358381913227E+000,-8.086667370964292E+001,-3.259239362650222E+001,
1.109745969711773E+010,-5.469812402040152E-002,2.919313538900643E-002,-8.223551078811718E+001,-1.629264433365349E+001,-2.415202620181544E+001,-5.186833712859708E+000,-8.223551078811718E+001,-3.343760708772123E+001,
1.109868099658036E+010,-5.335837188336357E-002,3.167107660814265E-002,-7.875050482454159E+001,-1.778727008071385E+001,-2.414519762245310E+001,-5.213700113599280E+000,-7.875050482454159E+001,-3.360181163382036E+001,
1.109990229604299E+010,-5.287673911594532E-002,3.455355580042512E-002,-8.035192551074918E+001,-1.975559195408136E+001,-2.399038233062671E+001,-5.193738188030485E+000,-8.035192551074918E+001,-3.478650504197373E+001,
1.110112359550562E+010,-5.153494873581851E-002,3.707416285186419E-002,-7.691381511358794E+001,-1.863655633211532E+001,-2.394657831094330E+001,-5.204763801780860E+000,-7.691381511358794E+001,-3.754191413853464E+001,
1.110234489496825E+010,-5.006770213846738E-002,3.980575737333152E-002,-8.549416671696072E+001,-2.394228146672970E+001,-2.388141527722354E+001,-5.311121835168590E+000,-8.549416671696072E+001,-3.851334566205689E+001,
1.110356619443087E+010,-4.894261147891273E-002,4.261230771080407E-002,-8.249859719466232E+001,-2.278974508922124E+001,-2.375595371304831E+001,-5.323681911223907E+000,-8.249859719466232E+001,-5.109901546132078E+001,
1.110478749389350E+010,-4.709890944318675E-002,4.514159791878329E-002,-8.040674678901115E+001,-2.029057155146237E+001,-2.370991122117066E+001,-5.273190121829305E+000,-8.040674678901115E+001,-4.868860886957697E+001,
1.110600879335613E+010,-4.594123644308407E-002,4.765032349404175E-002,-8.394039401949141E+001,-1.353883488026865E+001,-2.358411824338522E+001,-5.287326181190028E+000,-8.394039401949141E+001,-5.268739713788362E+001,
1.110723009281876E+010,-4.385742499381411E-002,5.007648110237281E-002,-7.703561429890721E+001,-9.415088173101466E+000,-2.353485735226019E+001,-5.253699663450791E+000,-7.703561429890721E+001,-4.067131723662244E+001,
1.110845139228139E+010,-4.174008890725835E-002,5.200763688487185E-002,-7.727006375277458E+001,-1.616439072939584E+001,-2.351930007524229E+001,-5.246840438132589E+000,-7.727006375277458E+001,-3.788946530326891E+001,
1.110967269174402E+010,-3.982837931120654E-002,5.401813966584047E-002,-8.345982288771133E+001,-1.286436642068668E+001,-2.346376624619501E+001,-5.217790249686522E+000,-8.345982288771133E+001,-3.685077582396774E+001,
1.111089399120664E+010,-3.727481982333220E-002,5.576403865822034E-002,-8.222683222831958E+001,-1.194156944090256E+001,-2.346880126259485E+001,-5.215000769028168E+000,-8.222683222831958E+001,-3.299150016635014E+001,
1.111211529066927E+010,-3.469754328714300E-002,5.785536725790692E-002,-7.663801746093142E+001,-1.482426718196170E+001,-2.341877607018379E+001,-5.256038112969325E+000,-7.663801746093142E+001,-3.483151526270653E+001,
1.111333659013190E+010,-3.257829398675596E-002,6.002953033347121E-002,-8.052783114502384E+001,-1.329729327313466E+001,-2.331158615805008E+001,-5.310656109396368E+000,-8.052783114502384E+001,-3.404118057072024E+001,
1.111455788959453E+010,-3.018011881816406E-002,6.101884350120453E-002,-7.792502227639221E+001,-7.287981939113912E+000,-2.334030959328600E+001,-5.193665356072104E+000,-7.792502227639221E+001,-3.376417217152640E+001,
1.111577918905716E+010,-2.780539462580310E-002,6.214623219656025E-002,-7.836159557466597E+001,-2.139247945933324E+001,-2.333922701183019E+001,-5.118522454820624E+000,-7.836159557466597E+001,-3.747443704289515E+001,
1.111700048851979E+010,-2.522060622403440E-002,6.315638224726142E-002,-7.973115616108379E+001,-9.862603906531092E+000,-2.334906330245116E+001,-5.167713706007175E+000,-7.973115616108379E+001,-3.872260129866329E+001,
1.111822178798241E+010,-2.245601225900927E-002,6.467341937740750E-002,-7.823620126230486E+001,-1.369826979914368E+001,-2.329112120103645E+001,-5.113451115660906E+000,-7.823620126230486E+001,-3.947153147250577E+001,
1.111944308744504E+010,-1.932714495711533E-002,6.533808222832960E-002,-9.373983527089121E+001,-2.476402072821748E+001,-2.333238403516749E+001,-5.059859324489346E+000,-9.373983527089121E+001,-4.142549459261893E+001,
1.112066438690767E+010,-1.661235978188229E-002,6.644077791069743E-002,-7.872882425654825E+001,-1.144766006556896E+001,-2.328794983005981E+001,-5.030827579658973E+000,-7.872882425654825E+001,-3.627194663719921E+001,
1.112188568637030E+010,-1.406929306524958E-002,6.718165117306268E-002,-8.970663807866885E+001,-6.798997589380157E+000,-2.326857464877798E+001,-4.933910844852095E+000,-8.970663807866885E+001,-3.936405996609597E+001,
1.112310698583293E+010,-1.101933299644957E-002,6.794801932109829E-002,-9.157899326006518E+001,-2.249799683068649E+001,-2.324372035517680E+001,-4.921839776914522E+000,-9.157899326006518E+001,-3.810138303557014E+001,
1.112432828529556E+010,-8.357495823207726E-003,6.750647342712526E-002,-8.888183948345341E+001,-8.596718589428770E+000,-2.334703157616849E+001,-4.877155123074606E+000,-8.888183948345341E+001,-3.808784768808069E+001,
1.112554958475818E+010,-5.633365057644212E-003,6.776466310080531E-002,-8.159623474784215E+001,-1.655269281927331E+001,-2.335002427699336E+001,-4.841592568633734E+000,-8.159623474784215E+001,-3.627451225752135E+001,
1.112677088422081E+010,-2.801907798793328E-003,6.791710207007860E-002,-8.163515922073741E+001,-2.080941682104613E+001,-2.335303182632237E+001,-4.782069484883126E+000,-8.163515922073741E+001,-3.219308161388929E+001,
1.112799218368344E+010,1.245755977515651E-004,6.747651900391252E-002,-7.688816705328458E+001,-1.824242787393385E+001,-2.341693179720737E+001,-4.643719458825791E+000,-7.688816705328458E+001,-3.314572098722272E+001,
1.112921348314607E+010,3.380278819555395E-003,6.723988237376595E-002,-8.006094044001893E+001,-1.553068384661086E+001,-2.343649916343523E+001,-4.572850688077415E+000,-8.006094044001893E+001,-3.354728567040246E+001,
1.113043478260870E+010,6.214068000500960E-003,6.695216985424597E-002,-7.938788527045892E+001,-1.284026446486380E+001,-2.344745542457391E+001,-4.535352494605315E+000,-7.938788527045892E+001,-3.406593046305322E+001,
1.113165608207132E+010,9.032120802287418E-003,6.623565098628309E-002,-7.671119822983926E+001,-1.197863230289159E+001,-2.349814847807104E+001,-4.464792286860790E+000,-7.671119822983926E+001,-3.675897426027310E+001,
1.113287738153395E+010,1.122966754766405E-002,6.559907428568097E-002,-8.581425701227246E+001,-2.501824916904770E+001,-2.353660591339667E+001,-4.405999497679395E+000,-8.581425701227246E+001,-3.517873517308154E+001,
1.113409868099658E+010,1.399552919172542E-002,6.439001862269425E-002,-8.506209253451598E+001,-1.452543556580030E+001,-2.362315248454886E+001,-4.327046943995354E+000,-8.506209253451598E+001,-3.491051453882403E+001,
1.113531998045921E+010,1.657029546827905E-002,6.357835174078018E-002,-8.554714589302868E+001,-8.789803510151629E+000,-2.364839933017511E+001,-4.266722689747976E+000,-8.554714589302868E+001,-3.978569973114043E+001,
1.113654127992184E+010,1.974822321192445E-002,6.234333946055698E-002,-8.165212395640798E+001,-1.476278086331949E+001,-2.368892808182957E+001,-4.213758253059017E+000,-8.165212395640798E+001,-3.623130864749011E+001,
1.113776257938446E+010,2.165021632204185E-002,6.010828135931560E-002,-8.417335599155445E+001,-1.148981036690230E+001,-2.389154944021564E+001,-4.258241162978234E+000,-8.417335599155445E+001,-3.529083903593961E+001,
1.113898387884709E+010,2.402529396986272E-002,5.859187453741544E-002,-8.074235777378911E+001,-1.266247726385540E+001,-2.396831529345808E+001,-4.143480704991235E+000,-8.074235777378911E+001,-3.387124679444449E+001,
1.114020517830972E+010,2.594778167524356E-002,5.752360222308824E-002,-7.913318242507064E+001,-1.749909800888445E+001,-2.399871240598214E+001,-4.060261834804439E+000,-7.913318242507064E+001,-3.291139147295878E+001,
